RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
2780,Oatmeal Breakfast Cookies,1530,Carole Reu,,PT0S,PT0S,1999-09-07T20:24:00Z,Make and share this Oatmeal Breakfast Cookies recipe from Food.com.,character(0),Drop Cookies,"c(""Breakfast"", ""Dessert"", ""Cookie & Brownie"", ""< 15 Mins"", ""For Large Groups"", ""Oven"")","c(""3/4"", ""1/2"", ""1/2"", ""1/3"", ""3"", ""2"", ""2"", ""1 1/2"", ""3/4"", ""1/4"")","c(""all-purpose flour"", ""baking soda"", ""salt"", ""olive oil"", ""honey"", ""rolled oats"", ""wheat germ"", ""walnuts"", ""pecans"")",4.0,2.0,68.3,2.4,0.4,0.0,80.0,9.7,1.1,1.5,2.4,24.0,,"c(""Preheat oven to 350."", ""Line 2 baking sheets with aluminum foil."", ""Sift together  the flour, baking soda, and salt. In a large bowl, stir together the jam, oil, honey, and egg whites until well  combined."", ""Stir in the flour mixture, oats, wheat germ, and walnuts, if desired."", ""Drop the dough by heaping Tbsp on the baking sheet, spacing the mounds 1\"" apart. Bake for 17 minutes or until the cookies are set and browned."", ""Let cool for 1 to 2 minutes, then transfer to wire racks to cool completely."", 
""The cookies can be  frozen or stored in the refrigerator for up to 3 days."")"
2897,Strawberry-Banana Smoothie,1771,Joanne Wallace,,PT0S,PT0S,1999-09-28T05:37:00Z,Make and share this Strawberry-Banana Smoothie recipe from Food.com.,character(0),Smoothies,"c(""Beverages"", ""Breakfast"", ""Strawberry"", ""Berries"", ""Fruit"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 15 Mins"")","c(""2"", ""2"", ""1/2"", ""1/4"", ""1/2"", ""1"", ""1"")","c(""strawberries"", ""bananas"", ""vanilla yogurt"", ""skim milk"", ""lemon juice"", ""honey"")",4.0,11.0,163.0,3.9,1.6,8.0,46.2,31.7,4.5,17.7,5.3,4.0,,"c(""Cover and freeze strawberries and sliced bananas until firm, about 4"", ""hours or overnight. Combine all ingredients in a blender; process   until smooth."", ""Serve immediately in chilled glasses."", ""MMMMM  MMMMM----- Recipe via Meal-Master (tm) v8.06"")"
2898,Strawberry Shake,1771,Joanne Wallace,PT5M,PT5M,PT10M,1999-09-28T05:37:00Z,Make and share this Strawberry Shake recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/98/picOhdmrP.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/98/picdHldh9.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/28/98/picIN1r4Q.jpg"")",Shakes,"c(""Beverages"", ""Breakfast"", ""Strawberry"", ""Berries"", ""Fruit"", ""Low Cholesterol"", ""Healthy"", ""< 15 Mins"", ""Easy"")","c(""1"", ""3/4"", ""1/2"", ""3"", ""1/2"")","c(""fresh strawberries"", ""skim milk"", ""low-fat plain yogurt"", ""brown sugar"", ""vanilla essence"")",5.0,6.0,128.7,1.4,0.8,5.5,100.0,21.9,1.4,14.7,7.4,2.0,,"c(""Place all ingredients in a blender bowl and process until smooth."", ""Serve at once."")"
2974,Cinnamon Peach Coffee Cake,148316,- Carla -,PT1H25M,PT30M,PT1H55M,1999-08-17T06:12:00Z,"Cinnamon Peach Coffeecake is a deliciously light sweet coffeecake that has almost a chewy, crackly top after baking. Do make sure to use ripe, fresh peaches, but not too wet. A simple dusting of confectioners' sugar once completed finishes this off nicely.",character(0),Breads,"c(""Dessert"", ""Fruit"", ""Brunch"", ""Oven"", ""< 4 Hours"")","c(""5"", NA, ""3"", ""3/4"", ""3"", ""2"", ""2"", ""3"", ""2"", ""1"", ""1 1/2"", ""1"", ""1/2"", ""1 1/4"", NA)","c(""sugar"", ""eggs"", ""vanilla"", ""lemon zest"", ""all-purpose flour"", ""baking powder"", ""baking soda"", ""cinnamon"", ""nutmeg"", ""salt"", ""pecans"", ""confectioners' sugar"")",4.0,1.0,555.5,23.5,2.9,52.9,280.6,82.8,3.2,56.6,6.5,12.0,,"c(""Preheat oven to 350 degrees."", ""Prepare peaches."", ""Spray a 9x13-inch pan with nonstick cooking spray. In a large bowl, whisk together the sugar, oil, eggs,  vanilla and lemon zest. Stir in flour, baking powder, baking soda, cinnamon,  nutmeg and salt. Fold in the prepared peaches and nuts; gently combine. Spoon  into prepared pan."", ""Bake in preheated oven for 30 minutes, then reduce heat to  325 degrees for an additional 40-45 minutes, or until cake tests done. (Watch cake toward end of first half-hour; if it browns too quickly, shield loosely  with foil.) This is great served with lemon sorbet.""
)"
2998,Biscotti Del Laggaccio,1567,elly9812,,PT0S,PT0S,1999-08-13T13:31:00Z,Make and share this Biscotti Del Laggaccio recipe from Food.com.,character(0),Dessert,"c(""Cookie & Brownie"", ""European"", ""Healthy"", ""Brunch"", ""< 15 Mins"", ""Oven"")","c(""1"", ""1/2"", ""3/4"", ""1/2"", ""1/2"", ""2"", ""1/4"", ""2 1/2"", ""1"", ""1/2"")","c(""active dry yeast"", ""water"", ""unbleached all-purpose flour"", ""sugar"", ""water"", ""water"", ""unsalted butter"", ""unbleached all-purpose flour"", ""anise seed"", ""salt"")",5.0,1.0,2318.6,51.6,29.9,122.0,1190.8,416.3,13.9,100.9,46.5,1.0,,"c(""In the bowl of an electric mixer proof the yeast in the water  for 5 minutes, or until the mixture is foamy."", ""Whisk in the flour and let the  sponge stand, covered with plastic wrap, for 30 minutes or until it is foamy."", ""To the sponge, add the sugar, the water and the butter and stir the mixture  until it is combined well."", ""Add the flour, the aniseed, and the salt and with the  electric mixer fitted with the dough hook knead the dough for 3 minutes, or  until it is smooth but still sticky."", 
""Transfer the dough to a lightly oiled bowl,  turning it to coat it with the oil, and let it rise, covered tightly with  plastic wrap, for 1 1/2 hours, or until it is double in bulk."", ""Turn the dough  out onto a lightly floured surface, halve it, and with floured hands form each  piece of dough into a flattish log 15 inches long and 2 inches wide. Transfer  the logs to a buttered and floured baking sheet and let them rise, covered with  a kitchen towel, for 2 hours, or until they are double in bulk."", 
""Bake the logs  in the middle of a preheated 350F oven for 30 minutes, or until they are golden  brown, and let them cool on the baking sheet on a rack for 10 minutes."", ""On a  cutting board cut the logs crosswise on the diagonal into 1 inch thick slices,  arrange the biscotti, cut sides down, on the baking sheet and bake them in the  350F oven for 10 minutes on each side, or until they are pale golden."", ""Transfer  the biscotti to racks to cool and store them in airtight containers."")"
3060,King Arthur's Apple Cinnamon Breakfast Bread,1552,Ron  Joyce Ripple S,,PT0S,PT0S,1999-09-30T07:41:00Z,"Use your bread machine's timer for this one - it's wonderful to wake up to the aroma of cinnamon, apples and hot bread !",character(0),Breads,"c(""Breakfast"", ""Apple"", ""Fruit"", ""< 15 Mins"")","c(""3 1/2"", ""1/4"", ""1/4"", ""3"", ""1 1/2"", ""3"", ""1"", ""2 1/2"", ""1/2"", ""1/2"", ""3/4"", ""1 1/3 - 1 1/2"")","c(""unbleached all-purpose flour"", ""Baker's Special Dry Milk"", ""potato flour"", ""butter"", ""salt"", ""brown sugar"", ""instant yeast"", ""wheat germ nuts"", ""water"")",,,2632.3,54.0,29.0,122.6,3974.9,463.5,25.4,62.6,74.3,,1 loaf,"c(""*Use the lesser amount in the summer, the greater amount in the winter, and something in between in the spring and fall."", ""Place all of the ingredients into the pan of your bread machine in the order recommended by the manufacturer."", ""Program for basic white bread, and press Start.  Check the dough's consistency about 7 min."", ""after the kneading cycle begins, adding additional water of flour to form a smooth, soft ball of dough."", ""Allow the machine to complete its cycle.  Remove the b read when it's done, and let it cool completely before slicing."", 
""Note: This bread makes great toast!"")"
3089,Quiche Lorraine,1749,Pam Wood,PT30M,PT10M,PT40M,1999-10-01T18:38:00Z,Make and share this Quiche Lorraine recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/30/89/picO31a7C.jpg""",Savory Pies,"c(""Breakfast"", ""Vegetable"", ""European"", ""High In..."", ""< 60 Mins"", ""Oven"", ""Easy"")","c(""150"", ""175"", ""175"", ""2"", ""1"", ""1"", ""150"")","c(""gruyere cheese"", ""bacon"", ""eggs"", ""cayenne pepper"", ""nutmeg"")",4.5,7.0,442.8,36.6,15.2,138.3,494.4,11.9,0.9,0.3,16.2,6.0,,"c(""Line an 18-cm(7-in) flan tin or sandwich cake tin with the pastry."", ""Place a layer of cheese on the pastry, then a layer of bacon, and repeat until both ingredients have been used up."", ""Mix the eggs with the cayenne pepper, nutmeg, and cream or milk."", ""then pour over the cheese and bacon mixture in the flan case."", ""Bake near the top of the oven at 200C(400F) Gas mark 6 for about 30 minutes, until the pastry is golden brown and the filling set."", ""Serve hot or cold."")"
3107,Red Hot Curried Chicken,148316,- Carla -,PT30M,PT10M,PT40M,1999-10-01T22:50:00Z,"A good party dish. The chicken is marinated the night before, so all you have to do on the day is to cook it in a very hot oven and serve with wedges of lemon and a green salad.",character(0),Curries,"c(""Chicken"", ""Poultry"", ""Meat"", ""Asian"", ""Indian"", ""Very Low Carbs"", ""Spicy"", ""Savory"", ""Brunch"", ""< 60 Mins"")","c(""1"", ""1"", ""2/3"", ""3"", ""2"", ""1"", ""2"", ""1/2"", ""2"", ""1"", ""2"")","c(""whole chickens"", ""plain yogurt"", ""garlic cloves"", ""olive oil"", ""curry powder"", ""paprika"", ""ground ginger"", ""garam masala"", ""salt"")",,,729.2,54.8,15.1,219.2,800.7,4.7,0.7,2.3,52.1,4.0,,"c(""Skin the chicken pieces and cut two slits into each piece."", ""Arrange them single layer in a glass or ceramic dish and pour the lemon juice over them."", ""Combine the remaining ingredients and pour the sauce over the chicken pieces, turning them to coat throughly."", ""Cover with plastic wrap and chill overnight."", ""Preheat the oven to 425°F."", ""Remove chicken from the marinade and arrange single layer on a baking sheet."", ""Bake for 15 minutes, turn over and bake for another 15 minutes, or until tender."", 
""Serve with a fresh garden salad and enjoy!"")"
3135,Creamy Ham and Cheese Quiche,1621,Quick n Easy Recipes,PT50M,PT10M,PT1H,1999-10-05T12:06:00Z,Make and share this Creamy Ham and Cheese Quiche recipe from Food.com.,character(0),Savory Pies,"c(""Breakfast"", ""Pork"", ""Meat"", ""European"", ""< 60 Mins"", ""Oven"", ""Easy"")","c(""1"", ""4"", ""1"", ""1/2"", ""1"", NA, ""1"")","c(""eggs"", ""ham"", ""green pepper"", ""cheddar cheese"")",4.5,4.0,530.3,35.5,12.9,259.4,1467.9,26.9,2.0,2.1,25.2,4.0,,"c(""Whisk together condensed soup and eggs."", ""Stir in ham, green pepper and Cheddar  cheese."", ""Pour mixture into unbaked pastry shell (placed on baking sheet)."", ""Bake in preheated 350F (180 C) oven for 50 minutes or until set and golden."", ""Cut into  wedges; serve immediately."")"
3201,Holiday Season Cranberry Bread,148316,- Carla -,PT1H,PT15M,PT1H15M,1999-10-08T05:28:00Z,"We always have a lot of people visiting during the holiday season and it's always nice to have a little something homemade on hand to offer.  This bread is nice to give away as gifts during the holidays.  Delicious plain, with butter or with cream cheese (&lt;-- my personal favorite).  Thank you mom for this recipe. :)",character(0),Quick Breads,"c(""Breads"", ""Breakfast"", ""Berries"", ""Fruit"", ""Potluck"", ""Christmas"", ""Thanksgiving"", ""Brunch"", ""Oven"", ""< 4 Hours"")","c(""2"", ""1"", ""1 1/2"", ""1/2"", ""1/2"", ""3/4"", ""2"", ""1"", ""2"", ""1"")","c(""flour"", ""sugar"", ""baking powder"", ""salt"", ""baking soda"", ""butter"", ""egg"", ""fresh cranberries"", ""walnuts"")",5.0,12.0,362.6,13.4,3.0,34.1,322.9,56.4,3.0,28.4,6.5,8.0,1 loaf or 2 half loaves,"c(""Sift flour, sugar, baking powder, salt and soda into large bowl and set aside."", ""Add 2 tablespoons melted butter to 3/4 cup freshly squeezed orange juice."", ""Add beaten egg to orange mixture and add to dry ingredients."", ""Mix until dry ingredients are moistened."", ""Stir in chopped nuts and cranberries."", ""Turn into (greased and floured) 9 x 5 x 3 inch loaf pan."", ""Bake at 350 degrees for 55 minutes to 1 hour."", ""Let stand 24 hours before slicing."", ""This recipe freezes very well - I usually wrap first in Saran Wrap, then wrap it in aluminum foil and then place in zip-lock bags - I generally take out of the freezer the night before serving, if possible."", 
""Delicious plain or with butter or cream cheese spread on it."")"
3218,Crispy Olive & Herb Focaccia,148316,- Carla -,,PT0S,PT0S,1999-10-08T06:05:00Z,Make and share this Crispy Olive & Herb Focaccia recipe from Food.com.,character(0),Breads,"c(""European"", ""Brunch"", ""< 15 Mins"")","c(""2"", ""1"", ""1"", ""2"", ""4"", ""3 1/2"", ""1"", ""2"", ""1"", NA, ""2"")","c(""dried yeast"", ""water"", ""olive oil"", ""fresh rosemary"", ""fresh sage leaves"", ""garlic"", ""unbleached all-purpose flour"", ""cornflour"", ""salt"", ""olive oil"")",4.0,1.0,168.7,4.2,0.6,0.0,79.6,29.2,2.1,0.1,3.8,10.0,1 Focaccia,"c(""Stir the yeast into a large mixing bowl with the water & let proof for 10  minutes."", ""Stir in the olive oil, rosemary, sage, olives & garlic. Using a wooden  spoon, mix in the flours & salt & stir until the dough is thick & smooth."", ""Knead  by hand for 8 to 10 minutes until the dough is firm & elastic. Set the dough in  a lightly oiled container, cover with plastic wrap & let rise until doubled."", ""Turn the dough onto an oiled 10 1/2\"" X 15 1/2\"" baking pan & stretch it to fit.  If it won't fit, let it rest for 10 minutes & try again."", 
""Cover with a towel & leave until it has half risen, about 30 minutes."", ""30 minutes before baking,  preheat oven to 400F."", ""Just before baking, dimple the top of the dough with your  fingerti  ps & sprinkle with some extra salt & 2 tsp of oil."", ""Bake for 25 to 30  minutes until golden."", ""Slide off baking sheet onto a rack & let cool for a few  minutes before eating warm or at room temperature."", ""VARIATION: Focaccia Dolce. Substitute 2 oz raisins & 1 oz pine nuts for the  olives, herbs & garlic. Soak the raisins in warm water for 30 minutes before  using & toast the pine nuts.""
)"
3282,Breakfast Frittata,1757,Meho98,,PT0S,PT0S,1999-10-11T06:37:00Z,Make and share this Breakfast Frittata recipe from Food.com.,character(0),Breakfast,"c(""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Brunch"", ""< 15 Mins"")","c(""2"", ""2"", ""1/2"", ""1/3"", ""6"", ""4"", ""1"", ""2"", ""1/4"", NA)","c(""red bell peppers"", ""green bell peppers"", ""red onion strip"", ""green onion"", ""egg"", ""skim milk"", ""salt"", ""fresh parsley sprig"")",4.0,4.0,260.4,4.1,0.8,53.0,239.8,45.6,5.5,5.2,10.9,4.0,,"c(""Preheat the broiler."", ""In a 9 or 10-inch nonstick, heat-proof skillet, heat 1 teaspoon of oil over medium heat. Add bell peppers and red and green onion; sauti until vegetables begin to soften, about 4 minutes."", ""Add potatoes; cook until lightly browned, about 4 minutes."", ""In a medium bowl, whisk together egg whites, egg, milk, and salt. Add remaining oil to skillet and reduce heat to low."", ""Pour in egg mixture. Cover and cook until eggs are set around edges but center is still loose, about 8 minutes."", 
""Using a rubber spatula, gently loosen egg mixture from sides of pan."", ""Place skillet on the broiler ra ck; broil 4 inches from heat until frittata is golden brown, about 1 minute. Gently slide frittata onto a plate; cut into wedges."", ""Garnish with parsley sprigs and serve."")"
3361,French Toast,1799,Marian Allen,,PT0S,PT0S,1999-10-14T05:46:00Z,Make and share this French Toast recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/61/picN5cRKz.jpg""",Breakfast,"c(""Healthy"", ""< 15 Mins"")","c(""1"", ""6"", ""2 1/4"", ""1/4"", ""1"", ""1/4"", NA)","c(""eggs"", ""milk"", ""sugar"", ""nutmeg"", ""confectioners' sugar"")",5.0,13.0,413.0,12.7,5.0,269.2,682.7,56.2,1.9,14.0,17.3,5.0,,"c(""Mix eggs, milk, sugar, extract and nutmeg together with mixer."", ""Slice bread in thick slices, thoroughly dip into mixture coating well, spray  griddle with butter spray and brown on both sides, sprinkle with confectioner's sugar."", ""If you don't have time to prepare this, I have used commercial eggnog and added nutmeg."", ""You can buy it in a can and keep it in your pantry."", ""Marian Allen"")"
3370,French Toast II,1760,Cheryl Thebeau-Blev,PT15M,PT10M,PT25M,1999-10-15T03:47:00Z,"Here's the way French Toast has been made in my family for at least 4 generations - but until I got into high school, we called it ""egg-bread"", as my back-country French-American grandparents had.  Everyone I make it for loves it!","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/HNG3u1hEQ36LuYTn0ZWO_DSC_6672.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/picdAW6J1.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/3u7RAn6RXWSPynFBiqUI_DSC_6654.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/9lkuvoAvS8SqxVVGimB9_DSC_6679.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/01505050503.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/01463709923.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/rVkvtPQl6sGZTVaDxohg_Golden%20Bread%20Pain%20Dore%2C%20Canada_0083.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/JzgsZs9TSUyhQc5ET1gf_Golden%20Bread%20Pain%20Dore%2C%20Canada_0072.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/picyZudrJ.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/picnhnOgV.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/picOfxetH.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/pic1AO255.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/pic5vvVVx.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/70/picIUNp9J.jpg"")",Breakfast,"""< 30 Mins""","c(""1"", ""1"", ""1/2"", ""1"", ""1"", ""2"", NA)","c(""egg"", ""sugar"", ""milk"", ""vanilla"", ""cinnamon"", ""butter"", ""shortening"")",5.0,85.0,337.2,14.8,5.5,499.6,218.1,32.1,2.1,25.7,18.7,,,"c(""Whisk the eggs till frothy."", ""Add remaining ingredients, and mix well."", ""Over medium heat, lightly grease skillet with shortening (butter will burn very quickly, so exercise caution if using butter).  I use a paper towel, so I can use it repeatedly, with every 2 or 3 pans of French toast. Dip each slice of bread into the egg mixture, on both sides."", ""Do this quickly, so as not to completely soak the bread."", ""Cook in skillet over med/med-high heat for approx 5 min per side.  You may need to flip more than once to get th e desired golden-brown color."", 
""Serve with butter and powdered sugar, or preserves (my favorite) or syrup."")"
3385,Miney's Coffee Cake,1839,Maureen of Montreal,,PT2M,PT2M,1999-10-15T04:35:00Z,Here are three recipes that where adapted from some Colonial recipes. The cr&egrave;me brulee is great!,character(0),Breads,"c(""Breakfast"", ""Healthy"", ""< 15 Mins"", ""For Large Groups"", ""Oven"")","c(""2"", ""1 3/4"", ""1"", ""2"", ""3 1/2"", ""3"", ""4"", ""4"", ""1/4"")","c(""fresh yeast cakes"", ""sugar"", ""sugar"", ""milk"", ""flour"", ""eggs"", ""raisins"", ""cinnamon"", ""butter"")",,,244.8,4.7,2.5,45.8,45.3,46.9,1.9,24.3,4.9,18.0,5 cakes,"c(""Dissolve yeast and 1 tablespoon sugar in the lukewarm milk."", ""Add 1 1/2 cups flour; beat well."", ""Let stand for 1 hour, or until light. Beat eggs."", ""Add 1 1/2 cups of sugar, the eggs and remainding of flour."", ""Stir and mix well."", ""Pour into well-buttered 9-inch pie pans so that dough is no more than 1 inch  thick."", ""Press raisins into dough about 1-inch apart. Let cakes rise at room  temperature until they double in height. Mix cinnamon and remaining 1/4 cup sugar and sprinkle thickly over cakes."", 
""The sprinkle with melted butter."", ""Bake at 350° as you would layer cakes, until cakes spring back to the touch and a wooden pick inserted comes out clean, 25 to 40 minutes."")"
3406,Chocolate-Pistachio French Toast,1535,Marg CaymanDesigns,,PT0S,PT0S,1999-10-16T18:21:00Z,Make and share this Chocolate-Pistachio French Toast recipe from Food.com.,character(0),Breakfast,"c(""European"", ""< 15 Mins"")","c(""6"", ""3"", ""6"", ""3"", ""3/4"", ""2"", ""1"", ""1/8"", ""1/4"", ""1/4"")","c(""dark chocolate"", ""unsalted pistachio nuts"", ""eggs"", ""milk"", ""sugar"", ""vanilla extract"", ""nutmeg"", ""butter"", ""margarine"", ""confectioners' sugar"")",,,1814.6,123.7,68.1,705.6,1431.7,155.9,19.3,58.7,50.4,1.0,,"c(""With a serrated knife, cut a pocket horizontally in each slice o f bread through the top crust. Cut the candy bar into 6 rectangles."", ""Fill each bread slice with a piece of chocolate and 1 teaspoon pistachios."", ""In a shallow dish or pie plate, whisk together the eggs, milk, sugar, vanilla, and nutmeg."", ""On a griddle or in a large skillet over medium heat, melt and spread 1 tablespoon butter."", ""Dip the filled bread slices, one at a time, into the egg mixture, turning to coat both sides and being careful not to squeeze out the chocolate filling."", 
""Cook the slices, several at  a time, on the hot griddle until they are browned on both sides."", ""Add more butter as needed."", ""Transfer the French toast to heated plates and dust with confectioners' sugar just before serving."", ""A family oriented website      http://home.sprynet.com/~jmjohnsn        Seasonal Page Topic - Fall Foliage"")"
3578,Breakfast Sausage Rolls,1535,Marg CaymanDesigns,,PT0S,PT0S,1999-09-23T05:31:00Z,Make and share this Breakfast Sausage Rolls recipe from Food.com.,character(0),Breakfast,"c(""< 15 Mins"", ""Oven"")","c(""2"", ""1/2"", ""1/2"", ""1 1/2"", ""1/2"", ""3"", ""10"", ""1"", ""1"", ""1"", ""1"")","c(""mild sausage"", ""hot sausage"", ""mushrooms"", ""onion"", ""eggs"", ""mozzarella cheese"", ""dried basil"", ""dried parsley"", ""dried rosemary"", ""garlic powder"")",5.0,1.0,3848.5,310.2,117.8,1513.7,7813.0,22.2,3.3,9.9,230.8,1.0,,"c(""Allow dough to rise until nearly doubled."", ""Cook and crumble sausage. Add mushrooms and onions."", ""Cook and stir until sausage is brown and vegetables are tender."", ""Drain and cool."", ""Beat 1 egg and set aside. Add to sausage mixture 2 eggs, cheese and seasonings."", ""Roll each loaf of dough into a 16x12 inch rectangle. Spread each loaf with 1/2 sausage mixture, to within 1 inch of edges."", ""Roll up, starting at narrow end, seal edges."", ""Place on greased baking sheet. Bake at 350'F for 25 minutes; brush with beaten egg."", 
""Bake at 5-10 minutes longer or until golden brown."", ""Serve warm."")"
3720,Moroccan Eggplant (Aubergine) Salad I,148316,- Carla -,PT1H30M,PT15M,PT1H45M,1999-11-10T01:13:00Z,Make and share this Moroccan Eggplant (Aubergine) Salad I recipe from Food.com.,character(0),Lunch/Snacks,"c(""Vegetable"", ""Moroccan"", ""African"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Brunch"", ""< 4 Hours"")","c(""2"", ""1/2"", ""1/4"", ""3"", ""4"", ""1"", ""1/4"", ""1"", NA, ""3"", ""1"", NA)","c(""eggplants"", ""olive oil"", ""onion"", ""garlic cloves"", ""lemon juice"", ""salt"", ""fresh ground black pepper"", ""sugar"", ""olive oil"", ""red ripe tomatoes"", ""sliced ripe olives"", ""fresh parsley sprig"")",5.0,1.0,191.8,15.7,2.2,0.0,442.9,13.8,5.9,6.4,2.1,,8 small salads,"c(""Peel the eggplants and cut into 1 inch slices."", ""In a 10-inch skillet fry the eggplant slices in olive oil until soft."", ""Remove eggplant from skillet and transfer to a separate bowl; rustically mash the eggplant."", ""Add onions, garlic, lemon juice, salt, freshly ground black pepper and sugar; blend thoroughly."", ""Chill eggplant mixture in refrigerator 1 to 2 hours."", ""Place a 1/2 cup serving of the eggplant mixture on to a salad plate and pat it down to form a circle within 1 inch of the salad plate edge."", 
""Place tomato slices ornately over the eggplant mixture and top with sliced black olives."", ""Drizzle with a bit of olive oil and garnish with sprigs of fresh parsley."")"
3778,Breakfast Pudding,1533,Dancer,,PT0S,PT0S,1999-10-28T17:04:00Z,Make and share this Breakfast Pudding recipe from Food.com.,character(0),Breakfast,"c(""Dessert"", ""< 15 Mins"", ""Easy"")","c(""1"", ""1 1/2"", ""2"", ""1"", ""1/4"")","c(""prune"", ""non-fat vanilla yogurt"", ""cinnamon"", ""nutmeg"")",,,29.4,0.2,0.0,0.0,0.7,6.8,0.3,5.2,0.5,6.0,,"c(""Combine the prunes and orange juice in a medium saucepan and bring to a boil over medium heat. Remove from the heat, cover, and set aside for 30 minutes or longer."", ""Puree the prunes with all of the orange juice in two batches in a  food processor or blender."", ""Gently fold in the vanilla yogurt until blended."", ""Stir in the cinnamon and nutmeg."", ""Transfer to six 6-ounce custard cups."", ""Cover and refrigerate at least 2 hours or overnight."")"
3836,Low-Fat Breakfast Brulee,1533,Dancer,,PT0S,PT0S,1999-11-01T05:41:00Z,Make and share this Low-Fat Breakfast Brulee recipe from Food.com.,character(0),Breakfast,"c(""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 15 Mins"", ""Easy"")","c(""1 1/2"", ""3"", ""2/3"")","c(""fresh raspberries"", ""blueberries"", ""brown sugar"")",,,108.6,0.2,0.0,0.0,9.9,27.6,2.0,25.0,0.4,6.0,,"c(""Divide berries among 6 custard cups."", ""Spread yogurt cheese evenly over berries."", ""Press brown sugar through sieve to get rid of any lumps. Sprinkle top  of each custard cup with about 2 Tbsp brown sugar."", ""Place custard cups on baking  sheet and broil for 1 to 2 minutes, watching carefully, until sugar melts and begins to brown (it burns very easily). Allow to rest for a few minutes until topping is firm, then serve immediately."", ""I estimate that three cups yogurt cheese is the result of draining the whey from 6 cups plain lowfat yogurt through a yogurt strainer, cheesecloth or a fine sieve overnight in a refrigerator.""
)"
3841,Biscuits and Sausage Gravy,1612,JANIC412,,PT0S,PT0S,1999-11-01T07:27:00Z,Make and share this Biscuits and Sausage Gravy recipe from Food.com.,character(0),Breads,"c(""Breakfast"", ""Pork"", ""Meat"", ""< 15 Mins"")","c(""1"", NA, ""2"", ""3"", ""1/2"", ""1/4"", ""1/8"", ""2 1/2"")","c(""sausage"", ""butter"", ""flour"", ""dry mustard"", ""salt"", ""black pepper"", ""milk"")",5.0,5.0,855.7,70.6,29.1,163.8,2070.7,23.2,0.4,0.1,31.0,,2 1/2 cups,"c(""Cook sausage, remove from pan and drain."", ""In a saucepan over med.-high heat melt the butter-stir in the flour and whisk until smooth."", ""Add mustard, salt and pepper."", ""Gradually whisk in the milk and whisk until smooth."", ""Bring to a boil and stir 1 minute or until as thick as you want. Remove from the heat and add the cooked sausage. This recipe doubles really well."", ""Serve over hot biscuits."", ""Jan"")"
