RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
8552,Italian Meatballs,5227,rhonda lambert,PT2H,PT15M,PT2H15M,2001-01-27T12:15:00Z,This recipe came from my mother-in-law.  We eat them on sandwiches or just eat the meatballs. Makes a great meatball sandwich.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/52/picmTLZkk.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/52/picRR4ksz.jpg"")",One Dish Meal,"c(""Lunch/Snacks"", ""Meat"", ""European"", ""Low Cholesterol"", ""Winter"", ""Stove Top"", ""< 4 Hours"", ""Easy"")","c(""2 -3"", ""1"", ""2"", ""1"", ""8"", ""8"", ""1 -2"")","c(""ground beef"", ""garlic powder"", ""parmesan cheese"", ""tomato sauce"", ""water"", ""egg"")",4.5,2.0,650.1,28.3,11.1,116.0,2609.0,61.3,6.5,14.6,38.5,8.0,,"c(""Mix ground beef, one half container of cheese, garlic powder, crackers and eggs together."", ""In a large saucepan, mix tomato sauce and water together."", ""Bring to a boil."", ""Make meatballs and add to tomato sauce."", ""Cook for about 2 hours on medium heat."", ""Add rest of cheese to sauce before serving."")"
8554,Belly Buster,5060,Derf2440,PT30M,PT30M,PT1H,2001-01-27T12:46:00Z,"This recipe is in about its third or fourth generation, passed down from Grandma to Mom to Me. It became my children's favorite, and now my grandchildren love it. It was a staple in each household, with or without the hamburger. The children named it ""Belly Buster"" because they always ate too much when we had it.  Freezes well.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/GAsoGnMzQdqkbtnqMNhg_belly-buster-5.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/01479416308.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/01479416308.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/EbcWgrJOSKCQCBz0H4Bs_belly-buster-2.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/tCHNVnGvT7acHk4K3Y41_belly-buster-1.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/KT9ACaaNSqys9p2MVoBA_SANY7594.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/vS1s1IZLR3OrNDr0qKGq_SANY7570.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/picfUlXqp.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/picZW7hdN.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/piceVlNDr.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/picnPr9Mg.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/picYuvroh.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/pichGdkU6.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/picl1XZL4.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/picv9OSbl.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/pic0ViHC9.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/picKSyN6Y.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/54/picwosK4G.jpg""
)",One Dish Meal,"c(""Lunch/Snacks"", ""Meat"", ""Canadian"", ""European"", ""Kid Friendly"", ""Potluck"", ""Spring"", ""Summer"", ""Winter"", ""< 60 Mins"", ""Oven"", ""Freezer"", ""Easy"")","c(""1"", ""1/2 - 1"", ""1"", ""2 -3"", ""1"", ""1"", ""2 -4"", NA)","c(""elbow macaroni"", ""lean hamburger"", ""Spanish onion"", ""garlic"", ""whole tomatoes"", ""stewed tomatoes"", ""cheddar cheese"")",4.5,104.0,562.4,19.1,10.6,67.8,382.6,67.5,4.4,6.2,29.4,,,"c(""This recipe can be made vegetarian, leave out the hamburger and add 2 cups of fresh mixed vegetables,i.e. broccoli, mushrooms,spinach, carrots, etc."", ""Cook elbow macaroni \""Al dente\"",according to instructions on box,drain, add to large casserole."", ""Scramble fry hamburger with spanish onion and garlic, if using,until no longer pink, drain any fat through colander, add drained mixture to casserole."", ""Add cheese soup, no water, to casserole."", ""Add tomatoes to casserole."", ""Add salt and pepper to taste."", 
""Mix thoroughly, in casserole, to evenly distribute ingredients."", ""Spread grated or sliced cheddar evenly over top of casserole."", ""Preheat oven to 400 degrees, bake, uncovered for 30 minutes or util bubbling around edges of casserole and cheese topping is melted and slightly browned."", ""Serves 4-6 or with a salad 8."")"
8559,"""Chinese"" chop suey",4481,Patricia Maloney,PT1H,PT10M,PT1H10M,2001-01-27T13:40:00Z,"Make and share this ""Chinese"" chop suey recipe from Food.com.",character(0),One Dish Meal,"c(""Pork"", ""Vegetable"", ""Meat"", ""Kid Friendly"", ""Potluck"", ""Winter"", ""Weeknight"", ""Stove Top"", ""< 4 Hours"")","c(""1"", ""1"", ""1"", NA, ""4"", ""1"", ""6 -10"")","c(""celery"", ""onion"", ""ground pork"", ""soy sauce"", ""beef broth"", ""bouillon"")",2.0,4.0,395.4,20.5,6.7,71.6,707.9,26.2,2.5,5.2,25.6,,,"c(""Brown ground meat and onion in a large pot."", ""Add 1/4 cup of soy sauce."", ""Thinly slice the entire bunch of celery, including the leaves."", ""Add beef broth and celery."", ""Bring to a boil."", ""Reduce heat and simmer until celery is tender."", ""Add more soy sauce if needed, to taste."", ""Serve as an open face sandwich over a hamburger bun."")"
8576,Tomato Veggie Soup,5060,Derf2440,PT1H30M,PT1H,PT2H30M,2001-02-01T17:58:00Z,"This soup is chunky, hearty, almost a vegetable stew. Serve with crunchy bread or rolls. Freezes well.",character(0),Clear Soup,"c(""One Dish Meal"", ""Lunch/Snacks"", ""Rice"", ""Beans"", ""Vegetable"", ""Meat"", ""Canadian"", ""European"", ""Kid Friendly"", ""Potluck"", ""Spring"", ""Summer"", ""Winter"", ""Weeknight"", ""Freezer"", ""Stove Top"", ""< 4 Hours"", ""Easy"")","c(""2"", ""1"", ""1"", ""1"", ""5 -6"", ""2 -3"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1/2"", ""1/2"", ""2 -3"", ""1/2"", ""1"", ""1/2 - 1"", NA)","c(""stewed tomatoes"", ""tomato sauce"", ""whole tomatoes"", ""garlic"", ""instant chicken bouillon granules"", ""beef bouillon granules"", ""hot water"", ""red kidney beans"", ""canned corn niblets"", ""peas"", ""French style green beans"", ""broccoli"", ""cauliflower"", ""carrots"", ""celery"", ""Spanish onion"", ""cabbage"", ""pepper"")",5.0,4.0,375.9,2.4,0.4,0.6,2593.8,79.7,21.5,31.7,19.5,,,"c(""Emptied stewed tomatoes, tomatoes, tomato sauce and juice into stockpot with juice."", ""Put chicken or beef instant granules into hot water, whisk to mix, needs to be strong, add to the above."", ""This is the the base for the soup (If you wish,make it vegetarian, leave out the instant granules and add another can of tomato sauce)."", ""Add the soup ingredients to base in a stockpot."", ""Bring to a boil."", ""Boil 5 minutes."", ""Turn to low simmer for 1 hour."", ""If desired, pre-cooked pasta or rice may also be added."", 
""Note: Do not add salt without tasting, there is enough in cans."", ""Note: Quantities are whatever you want, you can use 6 cans or 12 cans or pounds and pounds of fresh veggies, all fresh or all canned, or both combined, just about any kind of veggies."", ""Always keep the veggies chunky, they look better and don't cook away."", ""Left over cooked veggies can be used, make base and add precooked veggies, do not boil, warm up only."", ""The stewed and canned whole tomatoes, sauce and V8 form the base with the beef or chicken broth."", 
""If you increase/decrease the veggie quantities you must increase/decrease the base quantities accordingly."")"
8582,4 Layer Casserole,5627,Carl Stiffler,PT2H,PT15M,PT2H15M,2001-02-15T11:22:00Z,Make and share this 4 Layer Casserole recipe from Food.com.,character(0),One Dish Meal,"c(""Poultry"", ""Meat"", ""Low Cholesterol"", ""Healthy"", ""Weeknight"", ""Oven"", ""< 4 Hours"", ""Easy"")","c(""6"", ""2"", ""2"", ""1"")","c(""potatoes"", ""tomatoes"", ""rice"", ""ground turkey"")",,,793.1,10.5,2.9,89.7,134.3,139.1,10.2,6.4,34.0,,,"c(""Brown ground turkey breast in large skillet."", ""In a small to medium sized casserole dish start layering starting with the browned turkey breast on the bottom."", ""Next lay out the slices of potatoes on top, then sprinkle the rice and top with tomatoes and keep the layers going until all ingredients are used up."", ""Place in a preheated oven at 350 for about 1-1 1/2 hours or until potatoes are soft."")"
8600,Cheese Stuffed Shells,5811,Robbie Rice,PT30M,PT20M,PT50M,2001-02-15T12:58:00Z,Make and share this Cheese Stuffed Shells recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/00/eHbjd57tQMiz2sYbMerv_10157100044686983.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/00/Bf1MXX09TI618SN0vhm5_DSC_3054stuffshellscooked_small.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/00/XURrMfSOS6WtUGXtRT45_DSC_3029stuffedshellsbefore_small.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/00/31sxR75NQgKPH1Ql96wX_10157100037986983.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/00/wsQB8V47Se6VubjeebvD_10157100044601983.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/00/01496490329.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/00/picRWCRKs.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/00/picSqE7yz.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/00/picevG8Gj.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/00/picFZcI8V.jpg"")",One Dish Meal,"c(""Lunch/Snacks"", ""Pasta Shells"", ""Cheese"", ""European"", ""High In..."", ""< 60 Mins"", ""Oven"")","c(""2"", ""30"", ""2"", ""3/4"", ""1/2"", ""1"", ""1"", ""12"", ""26"", ""1/4"")","c(""eggs"", ""ricotta cheese"", ""mozzarella cheese"", ""parmesan cheese"", ""fresh parsley sprig"", ""salt"", ""black pepper"", ""shell pasta"", ""parmesan cheese"")",5.0,27.0,552.7,27.4,15.9,137.1,977.5,43.8,2.9,6.3,31.7,8.0,,"c(""Boil shells according to package directions.  Remove from pot with tongs to avoid tearing and allow to cool on a sheet of wax paper."", ""Combine eggs, cheeses, and seasonings in bowl."", ""Spoon about 3 Tbls. cheese mixture into each cooked shell."", ""Spread 2 Tbls of the spaghetti sauce in bottom of 13\""x9\"" baking dish."", ""Arrange shells in dish over sauce.Pour remaining sauce over stuffed shells."", ""Sprinkle cheese over sauce."", ""Bake in 350F degrees oven for 30 minutes."")"
8613,Drastic Chicken (Variation of Chicken Ala King),6115,Drastico,PT20M,PT10M,PT30M,2001-03-07T15:05:00Z,"A quick, easy very tasty meal. This is one of my own concoctions. Everyone that has tasted it has loved it.",character(0),One Dish Meal,"c(""Chicken Breast"", ""Chicken"", ""Poultry"", ""Cheese"", ""Meat"", ""Microwave"", ""< 30 Mins"", ""Stove Top"", ""Easy"")","c(""500"", ""1"", ""2"", ""2"", ""2"", ""1 -2"", ""500"", ""250"", ""1"", ""1"")","c(""boneless skinless chicken breasts"", ""onion"", ""garlic cloves"", ""paprika"", ""thyme"", ""olive oil"", ""milk"", ""cheddar cheese"", ""flour"", ""butter"")",4.0,22.0,774.2,47.9,27.3,228.8,804.2,16.0,1.2,2.2,68.3,3.0,,"c(""Brown the Onions, using the olive oil."", ""Add the diced chicken pieces, season with the Paprika, Thyme and Garlic while frying."", ""Prepare whatever sort of Pasta you like (I use Penne for this one)."", ""The Microwave method for cheese sauce can be very tricky. I've messed it up enough times over the years. You'll know it's not right by the way the texture. As yet I haven't found a sure fire way of stopping this from happening, it just requires being watched, much like stove top cheese sauce I guess."", 
""Using a deep dish approx 15 cm in diameter, place the butter in the dish and Microwave on High for 30-45 seconds."", ""Should be melted when removed."", ""Add Flour and combine."", ""Add the milk (DON'T MIX YET, it goes lumpy if you mix it at this point)."", ""These times are only a guide. Be sure not to let the sauce boil for more than a few seconds. The texture may become a bit grainy if it boils for to long."", ""Microwave on High for 2 minutes."", ""Add the cheese and mix."", ""Microwave on High for another 2 Minutes."", 
""Remove occasionally to mix and check thickness."", ""Alternatively you can prepare your cheese sauce using the stove top method."", ""For this recipe you want the sauce to be a bit runny as it will be added to the Chicken and left to simmer for 5-10 minute."", ""A tasty variation is adding Chopped Green Peppers."", ""Add them while seasoning you don't want them to get soft."", ""I'm sure that Mushrooms could be added to this recipe."", ""Fry them up and add them just before combining the sauce with the Chicken and onions.""
)"
8614,Jalapeno Cheese Souffle,5350,CINDYNURSEME,PT1H,PT15M,PT1H15M,2001-03-07T15:07:00Z,Make and share this Jalapeno Cheese Souffle recipe from Food.com.,character(0),One Dish Meal,"c(""Lunch/Snacks"", ""Cheese"", ""Spicy"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""1"", ""3"", ""3"", ""1"", ""1"")","c(""monterey jack cheese"", ""eggs"", ""flour"", ""evaporated milk"")",,,484.9,38.2,22.9,259.9,662.3,2.2,0.3,1.2,32.8,,,"c(""Beat egg whites first."", ""Beat yolks with 1 tsp flour and 1 small can pet evaporated milk."", ""Add yolk mix to cheese and peppers and mix well."", ""Fold in egg whites (beaten)."", ""Put in 9x13 pan."", ""Bake 350 F for 1 hour or until brown."", ""Check every 15 minutes."")"
8617,Weeknight Tuna Noodle Casserole,6406,Judith Fraser,PT30M,PT20M,PT50M,2001-03-14T11:25:00Z,I have been making this recipe for over 25 years and think it came from my mother originally but can't be sure. It has a creamy texture from the cheese added and the mayonnaise which makes it sumptuous. Can be doubled easily.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/rwzpSksRlaNiSWyxe6cS_DSC_0254.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/01479512833.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/01479512833.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/01477268157.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/Zo2TymTcTOimLzMLpvww_DSC_0256.JPG"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/FN9uCoGARem8OT8Uv3vt_DSC_0253.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/R6eBiqGRIWwk6H0q9ZEA_DSC_0259.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/17/pic4RvEsZ.jpg"")",One Dish Meal,"c(""Lunch/Snacks"", ""Tuna"", ""Potluck"", ""< 60 Mins"", ""Oven"", ""Easy"")","c(""1"", ""1"", ""1"", ""1/2"", ""1"", ""1/2"", ""1"", ""1/2"", ""1"")","c(""tuna"", ""milk"", ""cheddar cheese"", ""celery"", ""onion"", ""mayonnaise"")",5.0,75.0,525.7,18.6,8.7,106.0,757.1,59.1,5.9,5.6,30.0,,1 casserole,"c(""Preheat oven to 350°F."", ""prepare and mix all ingredients in large bowl and put into covered casserole dish to bake for 30-45 min or until bubbly."", ""May be topped with buttered bread crumbs if crusty top is desired."")"
8622,Pork Steak Gumbo,6213,Zona Pinnow,PT3H,PT5M,PT3H5M,2001-03-14T11:52:00Z,"This is a recipe my Mom always made when I was a kid. The yellow mustard makes the flavor what it is so don't omit it. Easy to make, few ingredients and mostly cooks itself without much help!",character(0),Gumbo,"c(""Stew"", ""One Dish Meal"", ""Pork"", ""Meat"", ""Creole"", ""Very Low Carbs"", ""Low Cholesterol"", ""Healthy"", ""Kid Friendly"", ""Weeknight"", ""< 4 Hours"", ""Easy"")","c(""4"", ""1/4"", ""2"", NA)","c(""yellow mustard"", ""chicken gumbo soup"")",5.0,1.0,222.3,8.5,2.7,72.5,1268.1,10.6,2.5,3.2,24.8,4.0,,"c(""Heat electric skillet to medium high."", ""Put in oil to cover bottom of pan."", ""Spread pork steaks with yellow mustard on both sides and brown in skillet."", ""After pork steaks are browned on both sides add two cans of chicken gumbo soup and one can water."", ""turn down heat and cover."", ""Simmer for 3 hours on low, checking to makes sure the steaks aren't sticking to bottom of pan and also that the soup isn't drying out."", ""If so, add another can of water."", ""Serve with either rice or boiled potatoes."", 
""The soup serves as your gravy."", ""These steaks will melt in your mouth."")"
8631,Black Bean Casserole,4881,Amanda Blue,PT30M,PT20M,PT50M,2001-03-14T12:49:00Z,Mexican vegetarian I first bought at the local health food coop and discovered how easy to prepare and share this casserole is so now I take it to any gathering omitting the jalapeno cheese only when there are going to be small children eating it also.It is good with just monterey jack.,character(0),One Dish Meal,"c(""Tex Mex"", ""Southwestern U.S."", ""Mexican"", ""Potluck"", ""< 60 Mins"", ""Oven"", ""Easy"")","c(""1"", ""1"", ""1"", ""2"", NA, ""1"", ""1"")","c(""onion"", ""bell pepper"", ""salsa"", ""black beans"", ""fresh cilantro"", ""corn tortilla"", ""monterey jack cheese"")",3.5,3.0,95.4,5.2,3.2,14.8,569.6,7.9,1.9,3.8,5.7,6.0,,"c(""Saute the chopped onion and bell pepper in a skillet in water, yes water."", ""It works fine and saves some calories and by the time the water has cooked down to nothing the veggies are soft."", ""Add the beans and stir, then the salsa and stir that in and finally when that has all warmed through turn off the heat and add the cilantro to the mixture."", ""Place the cut up tortillas in a baking dish, pour the mixture in next and top it off with the sliced cheese Bake at 350 for about 30 min until the cheese is bubbling."", 
""Allow to cool somewhat, then dig in."")"
8634,Pasta with Olive Oil And Garlic,6381,Pat McCardle,PT20M,PT0S,PT20M,2001-03-14T13:08:00Z,"This is a fast & economical dish. It is very good. Even when my children & grandchildren were small, they all loved it!! It's an Italian dish that has been around for a very long time.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/34/vOWRP8TtQhGjJIFUlDZW_IMG_0094.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/34/yeEo4nruQUq6l0MDHq7V_image.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/34/picLxeD7f.jpg"")",One Dish Meal,"c(""Lunch/Snacks"", ""European"", ""< 30 Mins"", ""Stove Top"")","c(""1"", ""1/2"", ""3 -4"", ""1"", NA, NA, NA)","c(""spaghetti"", ""olive oil"", ""garlic"", ""dried parsley"", ""fresh parsley"", ""water"", ""water"")",5.0,30.0,888.2,38.3,5.4,0.0,12.8,114.8,5.1,4.1,20.1,,6-8 cups,"c(""Bring a large pot of water to a brisk boil."", ""Add salt."", ""Add the spaghetti, following directions on the box."", ""Meanwhile, heat the oil in a small pan."", ""Slice the garlic thinly and add it to the oil."", ""remove the pan from the heat when the garlic turns a pale golden color (do not brown the garlic)."", ""Add the parsley, salt and pepper."", ""Reserve 1/2-3/4 cup pasta water."", ""Drain pasta & stir in the oil."", ""Add the water if you think the mixture is too dry."")"
8641,Refreshing Thai Seafood Salad,6245,Carmen Chan,PT15M,PT45M,PT1H,2001-03-14T13:32:00Z,I made this recipe myself but I'm not sure what kind of cuisine it is. I titled it 'Thai' because the ingredients and the combination of them are mainly Thai.,character(0),One Dish Meal,"c(""Lunch/Snacks"", ""Squid"", ""No Shell Fish"", ""Thai"", ""Asian"", ""Summer"", ""< 60 Mins"", ""Easy"")","c(""15"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""2"", NA)","c(""squid"", ""squid"", ""mango"", ""red onion"", ""string bean"", ""lime"", ""red chile"", ""green onions"", ""parsley"", ""coconut milk"", ""fish sauce"", ""salt"")",,,423.7,25.6,21.7,56.7,749.6,45.8,5.8,32.2,11.9,,,"c(""Boil unshelled prawns and squid in water."", ""Remove when prawns are red and cooked and squid is firm and springy."", ""Shell the prawns and set them aside with the squid in the fridge."", ""If using crustaceans, boil them in water with some salt."", ""Remove the flesh and cut into bite sized pieces."", ""Set aside in fridge."", ""Cut the lime in half and save one half."", ""Slice thinly the other half and chop into small, less than 1centimetre segments with zest still attached."", ""If using canned coconut milk, stir or shake properly before using."", 
""Add fish sauce into the coconut milk and stir."", ""Add more fish sauce if you like it a little more salty."", ""Squeeze in some of the juice from the other half of the lime into the mixture; stir well."", ""In a large bowl, combine all ingredients then pour the coconut milk over the salad; mix well."", ""Set aside in fridge for about 15 minutes before serving."")"
8660,Roasted-Garlic Avocado Pasta,3288,TishT,PT45M,PT15M,PT1H,2001-03-23T14:23:00Z,Make and share this Roasted-Garlic Avocado Pasta recipe from Food.com.,character(0),One Dish Meal,"c(""Chicken"", ""Poultry"", ""Vegetable"", ""Meat"", ""European"", ""Potluck"", ""Spring"", ""< 60 Mins"", ""Oven"", ""Easy"")","c(""3"", ""1"", ""1"", ""1"", ""1"", ""6"", ""2"", ""10"", ""2"", ""8"", ""1/2"", ""1"", ""1"", NA)","c(""zucchini"", ""leek"", ""red bell pepper"", ""yellow bell pepper"", ""Chinese eggplant"", ""olive oil"", ""garlic cloves"", ""penne pasta"", ""boneless skinless chicken"", ""avocado"", ""fresh basil"")",4.5,2.0,263.6,8.9,1.3,18.2,49.3,37.4,8.3,6.2,11.0,8.0,,"c(""Preheat oven to 375°F."", ""Combine all vegetables in a large roasting pan sprayed with non-stick cooking spray."", ""In a small bowl, blend 2 Tbs balsamic vinegar, oil, garlic, salt & pepper."", ""Pour the blended ingredients over the vegetables and toss until covered well."", ""Roast in oven for 45 minutes stirring twice."", ""Cook pasta and put aside."", ""Cook and cut chicken and put aside Remove vegetables from the oven and pour the remaining balsamic vinegar over the vegetables."", ""In a large bowl, toss together cooked pasta, roasted vegetables, chicken, chicken broth. Portion into 8 pasta bowls."", 
""Put two slices avocado and a fresh basil leaf on each one."")"
8663,Mom's Potato Soup,6810,Ann Arber,PT15M,PT15M,PT30M,2001-03-23T14:35:00Z,Creamy potato and egg soup. Comforting on a cold day or night by the fire. My mother made this often for our family growing up. My husband and I love it as comfort food.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/63/picq6kgsb.jpg""",One Dish Meal,"c(""Lunch/Snacks"", ""Potato"", ""Vegetable"", ""Kid Friendly"", ""< 30 Mins"", ""Stove Top"", ""Easy"")","c(""1/2"", ""1/2"", ""4"", ""4"", ""4"", ""3"", ""2"", NA, NA, NA)","c(""celery"", ""onion"", ""butter"", ""margarine"", ""water"", ""potatoes"", ""eggs"", ""evaporated milk"", ""salt"", ""pepper"", ""butter"", ""margarine"")",5.0,6.0,508.9,28.1,16.3,219.4,362.0,45.8,3.8,2.4,19.8,,,"c(""Cook onion and celery in butter til tender, not brown."", ""Add water, potatoes and eggs, in shell and washed, and cook until potatoes are tender (about 10-12 minutes)."", ""Peel and chop eggs."", ""Put back in with potates."", ""Add evaporated milk, salt, pepper."", ""Put little bit of butter on top of soup in bowl."")"
8665,Family Favorite Beef Stew,6702,Jennifer Michele,PT8H,PT20M,PT8H20M,2001-03-23T14:50:00Z,"Really easy and inexpensive dinner that the entire family enjoys. Even my picky four year old! This recipe is a mixture of many other recipes I have tried in the past. I have also used red cabbage at the end, and found it tasty for the adults, the children weren't terribly impressed with that addition though. Edit*** I have used this recently after trying new experiments and this recipe needs something I think. Something savory, maybe a couple anchovies? I do not know, but please experiment! I am also cutting the V8 to 2 cups as the 3 cups in the slow cooker seems to be too watery.",character(0),Stew,"c(""One Dish Meal"", ""Meat"", ""Kid Friendly"", ""Winter"", ""Weeknight"", ""Easy"")","c(""1"", ""1/4"", ""2"", ""1"", ""3"", ""1"", ""2"", ""3"", ""3"", NA)","c(""stew beef chunk"", ""flour"", ""garlic powder"", ""Worcestershire sauce"", ""carrots"", ""potatoes"")",4.5,23.0,239.8,0.5,0.1,0.0,1195.9,54.5,7.1,10.7,6.4,,,"c(""Place vegetables in bottom of crock pot."", ""Toss beef with flour, shake off excess. Sauté beef in hot oil, optional step but recommended."", ""Place beef on top of vegetables Mix juice, onion soup mix, garlic powder and Worcestershire sauce; pour on top of mixture."", ""Cover and cook on high 20-30 minutes."", ""(This is a good time to clean up, or get ready for your day)."", ""Finish cooking  on low for 8 hours."", ""Mix in salt and pepper to taste and serve."")"
8673,Ham Chowder,6810,Ann Arber,PT15M,PT15M,PT30M,2001-03-26T19:07:00Z,Creamy ham chowder. Perfect for winter nights and quick dinners. This is another of my mother's Geraldine Lefever recipes she used while we were growing up. Our children have loved it too!,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/73/L4cMLPpqQSaNNwZ2GdJi-Ham-Chowder_1215.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/73/picrLsNEa.jpg"")",Chowders,"c(""One Dish Meal"", ""Lunch/Snacks"", ""Ham"", ""Pork"", ""Meat"", ""Kid Friendly"", ""Spring"", ""Winter"", ""< 30 Mins"", ""Stove Top"", ""Easy"")","c(""1"", ""2"", ""1"", ""2"", ""1"", ""1"", ""2 1/2"", NA)","c(""onion"", ""butter"", ""potato"", ""corn"", ""cooked ham"", ""milk"")",5.0,79.0,418.8,22.8,10.5,68.3,660.2,37.9,3.3,6.4,19.0,4.0,,"c(""Cook onion in butter til soft, not brown."", ""Combine with all else, and heat."", ""Serve."")"
