RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
632,100% Whole Wheat Blueberry Muffins,1530,Carole Reu,PT35M,PT35M,PT1H10M,1999-09-05T19:35:00Z,Make and share this 100% Whole Wheat Blueberry Muffins recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/63/2/picf5hqfX.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/63/2/pict0ZiSV.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/63/2/pictaa6kd.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/63/2/picYU1X8P.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/63/2/picfzBtsK.jpg""
)",Quick Breads,"c(""Breads"", ""Breakfast"", ""Lunch/Snacks"", ""Berries"", ""Fruit"", ""Low Cholesterol"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""2"", ""1"", ""1 1/4"", ""2"", ""1/3"", ""1/2"", ""1"")","c(""whole wheat flour"", ""baking soda"", ""buttermilk"", ""honey"", ""blueberries"")",4.5,85.0,184.5,6.8,1.0,1.0,141.9,29.1,2.5,14.2,4.2,,12 muffins,"c(""Preheat oven to 350."", ""Coat 12 muffin cups with cooking spray."", ""Sift together  the flour and baking soda."", ""In a separate bowl, whisk together the buttermilk,  egg whites, oil, and honey until creamy, then stir in the blueberries."", ""Pour the wet ingredients into the dry."", ""Fold together with a rubber spatula until the  batter is moist yet remains slightly lumpy."", ""Pour into muffin cups and bake 30  to 35 minutes."")"
667,Crumpets,1543,Doreen Randal,PT13M,PT1H,PT1H13M,1999-08-12T06:48:00Z,Make and share this Crumpets recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/66/7/piciFEmzS.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/66/7/pic2Tngc1.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/66/7/picEyltZZ.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/66/7/picJKt0Xv.jpg"")",Yeast Breads,"c(""Breads"", ""Breakfast"", ""Lactose Free"", ""Vegan"", ""Low Cholesterol"", ""Egg Free"", ""Healthy"", ""Kosher"", ""Free Of..."", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""4"", ""2"", ""1 1/2"", ""1 1/2"", ""3"", ""1/2"")","c(""flour"", ""baking powder"", ""salt"", ""sugar"", ""water"", ""compressed yeast"")",4.5,19.0,78.1,0.2,0.0,0.0,237.6,16.6,0.6,0.3,2.2,,24 crumpets,"c(""NOTE:- 1 tsp dry yeast can be used in place of the compressed yeast; sift it with the dry ingredients."", ""Sift flour, baking powder, sugar and salt into a large bowl."", ""Dissolve yeast in water, add to dry ingredients, beat until smooth."", ""Crumpets can be cooked in a lightly greased frying pan or electric frypan; if using frypan, pre-heat to 260 F."", ""Lightly grease some egg-rings, put them in pan to heat through."", ""When hot three-quarters fill the rings with batter."", ""Allow to cook over a low heat for approximately 10 minutes or until surface is covered with holes."", 
""Remove the rings."", ""Cover the pan, and cook a further 2 - 3 minutes or until the surface is set.  Remove from the pan, cool on a wire rack."", ""When cold, toast and serve with butter."", ""These may be frozen."")"
687,Austrian Sweet Cheese Crepes Baked in Custard,1549,Dave5003,PT4H50M,PT1H5M,PT5H55M,1999-09-19T06:54:00Z,Make and share this Austrian Sweet Cheese Crepes Baked in Custard recipe from Food.com.,character(0),Breakfast,"c(""Dessert"", ""Cheese"", ""Austrian"", ""European"", ""Weeknight"", ""For Large Groups"")","c(""1/2"", ""1"", ""2"", ""1/2"", ""2"", ""1"", ""1"", ""1/4"", ""25"", ""2"", ""3"", ""1"", NA)","c(""dried currant"", ""boiling water"", ""cream cheese"", ""eggs"", ""lemon, zest of"", ""vanilla"", ""granulated sugar"", ""eggs"", ""granulated sugar"", ""milk"", ""confectioners' sugar"")",,,119.1,7.5,4.5,55.2,72.7,10.8,0.2,7.9,2.9,25.0,,"c(""Make filling: In a small heatproof bowl plump currants in boiling-hot water 15 minutes  and drain."", ""Pat currants dry between paper towels."", ""In a food processor or in a bowl with an electric mixer blend together well cream cheese, jam, yolks, zest, and vanilla."", ""In a bowl with an electric mixer (beaters cleaned if necessary) beat whites with a pinch of salt until they hold soft peaks."", ""Add sugar to whites and beat meringue until it holds stiff peaks."", ""Fold cheese mixture into meringue gently but thoroughly and fold in currants."", 
""Preheat oven to 400F."", ""and lightly butter a 14-inch-long oval gratin dish or other 2 1/2-quart shallow baking dish."", ""Working with 1 crepe at a time, spread 2 generous tablespoons filling on  each crepe, leaving a 1/2-inch border all around, and roll up crepes  jelly-roll fashion."", ""With a sharp knife cut crepes on a diagonal in half  and arrange, overlapping slightly, in layers in baking dish."", ""Crepes may  be prepared up to this point 4 hours ahead and chilled, covered."", ""Bring  crepes to at room temperature before proceeding."", 
""In a small bowl whisk together eggs, granulated sugar, and milk and pour  over crepes, letting custard seep between layers."", ""Bake crepes in middle  of oven 30 to 35 minutes, or until puffed and custard is set, and cool to warm."", ""Dust crepes with confectioners' sugar and serve with apricot caramel  sauce."")"
707,"Tricolor Crustless ""Quiche""",39547,Julesong,,PT0S,PT0S,1999-08-08T01:39:00Z,"Make and share this Tricolor Crustless ""Quiche"" recipe from Food.com.",character(0),Savory Pies,"c(""Breakfast"", ""Vegetable"", ""European"", ""Spring"", ""Summer"", ""< 15 Mins"", ""Oven"")","c(""2/3"", ""6"", ""3"", ""8"", ""8"", ""7 -8"", ""1"", ""1/2"", ""4"", ""1/2"", ""1"", NA)","c(""spinach"", ""carrots"", ""potatoes"", ""low-fat cream cheese"", ""cream cheese"", ""swiss cheese"", ""all-purpose flour"", ""milk"", ""eggs"", ""white pepper"", ""hot paprika"")",5.0,2.0,508.2,27.0,16.1,183.4,362.9,46.6,5.9,4.3,21.3,,,"c(""Preheat oven to 375 degrees F (190 C)."", ""For frozen spinach:  cook over low heat until liquid evaporates.  Fresh spinach:  wash and boil only in water clinging to the leaves until tender.  Drain, chop, and place in bowl."", ""In a separate bowl, mash the cooked carrots."", ""In another bowl, mash the cooked potatoes."", ""In yet another bowl, mix the cheeses, flour, milk, eggs, white pepper, paprika, salt, and pepper."", ""Divide into 3 equal portions and place a portion into each of the other bowls of spinach, carrot, and potatoes."", 
""Mix contents of all three bowls well."", ""Butter a deep 14x4-inch pan."", ""Spoon in potato mixture and bake in 375 degrees F (190 C) for 8 minutes."", ""Spoon in the carrot mixture and bake 8 more minutes."", ""Now spoon in the spinach mixture and bake 45 minutes or until everything sets."", ""Turn off the oven, but leave the quiche in the oven for 5 minutes."", ""Remove from oven, then let cool for at least 5 minutes before serving."")"
736,Whole Grain Buttermilk Pancakes,1530,Carole Reu,,PT0S,PT0S,1999-09-07T20:50:00Z,Make and share this Whole Grain Buttermilk Pancakes recipe from Food.com.,character(0),Breakfast,"""< 15 Mins""","c(""2/3"", ""1/4"", ""1"", ""1"", ""1 1/2"", ""1/4"", ""1/4"", ""1"", ""2"", ""2"", NA)","c(""whole wheat flour"", ""cornmeal"", ""brown sugar"", ""baking powder"", ""baking soda"", ""salt"", ""buttermilk"", ""eggs"")",5.0,11.0,61.5,2.0,0.5,36.1,154.2,8.9,1.2,2.2,3.0,12.0,,"c(""In a medium size bowl, combine the whole wheat flour, oat bran, cornmeal, sugar, baking powder and baking soda, and salt.  In another bowl, combine the  buttermilk, egg yolks and oil."", ""In a large bowl, beat the egg whites until stiff  peaks form."", ""Stir in the buttermilk mixture into the flour mixture.  Fold in the egg whites."", ""Lightly coat a skillet with cooking spray and set over moderate  heat.  When the skillet is hot, cook the pancakes 4 at a time, using 1/4 cup  batter for each."", ""Cook for about 2 minutes on one side or until bubbles appear  on the surface; turn, then cook 2 minutes or until golden brown on each side and cook through.""
)"
846,Homemade Pop-Tarts,174711,Queen Dragon Mom,,PT0S,PT0S,1999-08-20T10:14:00Z,Make and share this Homemade Pop-Tarts recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/84/6/pico8ztP0.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/84/6/picGbLao3.jpg"")",Breakfast,"c(""Dessert"", ""Very Low Carbs"", ""Low Protein"", ""Low Cholesterol"", ""Kid Friendly"", ""< 15 Mins"", ""Oven"", ""Easy"")","c(NA, NA)",character(0),4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,"c(""Take pie dough, roll out as usual. Cut into rectangles."", ""Spread jam on half of them, leaving a half inch or so on the edges without jam. Cover with the other half of the rectangles. Crimp the edges with a fork."", ""Bake till the pie dough is done."", ""You can frost these with a simple glaze, like powdered sugar and milk, or leave plain.  You can either make up a batch of these, or just do one or two with leftover dough the next time you make a pie."")"
1044,Raised Waffles,125579,GrandmaIsCooking,PT15M,PT25M,PT40M,1999-09-02T04:26:00Z,Make and share this Raised Waffles recipe from Food.com.,character(0),Yeast Breads,"c(""Breads"", ""Breakfast"", ""< 60 Mins"")","c(""3/4"", ""1 1/2"", ""1 1/4"", ""2 1/2"", ""1 1/4"", ""3/4"", ""1 1/4"", ""3"", ""3"", ""1/2"", NA)","c(""water"", ""active dry yeast"", ""granulated sugar"", ""water"", ""butter"", ""salt"", ""flour"", ""eggs"", ""baking soda"", ""pure maple syrup"")",5.0,1.0,427.8,19.8,11.7,119.2,725.9,47.2,1.9,10.6,15.1,8.0,,"c(""* Flour may be any of or any combination of white, whole wheat, rye, oat, buckwheat, yellow cornmeal, or blue cornmeal."", ""Put the 3/4 cup water into a large bowl and  sprinkle in the yeast and sugar.  Let dissolve for  5 minutes."", ""Add the 2 1/2 cups water, the milk, butter, salt,  and flour(s) to the yeast mixture and whisk until smooth and blended."", ""Cover the  bowl with plastic wrap and let stand overnight at room  temperature. (The  batter will rise to double its  original volume.)  Before baking the waffles,  beat in the eggs, then add the baking soda and stir until well combined."", 
""(The  batter will be thin.)  Pour 1/2 to 3/4 cup batter into a very hot waffle iron and  bake until golden and crisp.  Serve immediately with the warm syrup."", ""Variation:  Top with fresh strawberries and whipped cream or sliced bananas, toasted coconut, and sliced roasted almonds.  Dust with confectioner's  sugar."")"
1127,Spicy Bacon &amp; Tomato Brunch,1711,PAN208,PT30M,PT10M,PT40M,1999-09-10T10:36:00Z,Make and share this Spicy Bacon &amp; Tomato Brunch recipe from Food.com.,character(0),Breakfast,"c(""Low Protein"", ""Low Cholesterol"", ""Spicy"", ""Brunch"", ""< 60 Mins"", ""Easy"")","c(""1"", ""1"", ""4"", ""1"", ""6"", NA, NA, NA)","c(""ginger"", ""onion"", ""garlic cloves"", ""plum tomatoes"", ""bacon"", ""salt"", ""pepper"")",2.0,1.0,95.2,5.7,1.9,8.2,107.5,9.1,2.0,4.5,3.0,,,"c(""Cut the bacon into small strips and add to saucepan."", ""Cook over medium heat."", ""Finely chop the onion and garlic; add to saucepan and fry with ginger until soft and translucent (not brown)."", ""When vegetables are cooked, open tomatoes and cut into small pieces; add tomatoes and juice to saucepan with salt and pepper."", ""The secret of this recipe is to keep cooking over a medium heat, stirring occasionally, until the tomato juice has reduced to a thickish sauce."", ""When desired thickness is reached, serve on toast -- it certainly wakes those taste buds up.""
)"
1217,Breakfast Pizza II,1535,Marg CaymanDesigns,PT15M,PT5M,PT20M,1999-09-23T05:41:00Z,Make and share this Breakfast Pizza II recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/17/eReCDxvJRFukpSQfWmRw_The%20Food%20Gays%20-%20Breakfast%20Pizza.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/17/mAKvOnhPTwKJuUEoRjiE_The%20Food%20Gays%20-%20Breakfast%20Pizza-3.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/17/LuYkWbDRQKjSHHYDShST_The%20Food%20Gays%20-%20Breakfast%20Pizza-2.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/17/picRq2DbQ.jpg"")",Breakfast,"c(""Pork"", ""Cheese"", ""Meat"", ""< 30 Mins"", ""Oven"", ""Easy"")","c(""1"", ""6"", ""1"", ""1"")","c(""eggs"", ""bacon"", ""cheddar cheese"")",5.0,7.0,609.9,47.5,17.5,276.1,991.5,20.8,1.4,1.9,23.3,6.0,,"c(""Spread rolls onto a lightly greased 12 inch pizza pan; firmly pressing perforations to seal."", ""Combine eggs, bacon and cheese. Pour over crust. Bake at 375'F for 12-15 minutes."", ""Cut like pizza and serve. NOTE: you can use regular pizza dough."", ""A family oriented website      http://home.sprynet.com/~jmjohnsn        Seasonal Page Topic - Fall Foliage."")"
1317,Bisquick Apple Cinnamon Muffins,1530,Carole Reu,,PT0S,PT0S,1999-09-05T19:20:00Z,Make and share this Bisquick Apple Cinnamon Muffins recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/17/picnGtdNc.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/17/picPYERSs.jpg"")",Quick Breads,"c(""Breads"", ""Breakfast"", ""Lunch/Snacks"", ""Apple"", ""Fruit"", ""< 15 Mins"", ""Oven"")","c(""1"", ""2"", ""3/4"", ""1/3"", ""2/3"", ""2"", ""2"")","c(""egg"", ""Bisquick baking mix"", ""apple"", ""sugar"", ""1% low-fat milk"", ""canola oil"", ""cinnamon"")",4.5,13.0,150.2,6.2,1.2,16.6,228.0,21.2,0.9,9.6,2.7,12.0,,"c(""Preheat oven to 400."", ""Spray with nonstick cooking spray bottom only of 12 medium size muffin cups."", ""Beat egg slightly, stir in remaining ingredients just till  moistened."", ""Divide batter evenly among cups."", ""Bake until golden brown, 15 to 17  minutes."")"
1414,Potato Pancakes,1559,Will Parkinson,,PT0S,PT0S,1999-09-13T15:46:00Z,Make and share this Potato Pancakes recipe from Food.com.,character(0),Breakfast,"c(""Potato"", ""Vegetable"", ""Low Protein"", ""Healthy"", ""< 15 Mins"", ""Easy"")","c(""4"", ""2"", ""1"", NA)","c(""potatoes"", ""eggs"", ""salt"")",,,427.8,3.8,1.2,141.0,851.4,86.2,10.8,4.1,14.1,,,"c(""Peel potatoes."", ""Grate potatoes into a bowl of cold water to prevent  darkening."", ""Drain thoroughly but not dry."", ""Add beaten eggs and salt. Stir."", ""Add enough pancake mix to blend well and drop onto greased griddle."")"
1415,Oatmeal Pancakes,1559,Will Parkinson,,PT0S,PT0S,1999-09-13T15:46:00Z,Make and share this Oatmeal Pancakes recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/14/15/picXhs3j1.jpg""",Breakfast,"c(""Healthy"", ""< 15 Mins"")","c(""1 1/2"", ""2"", ""2"", ""1/2"", ""1"", ""1"", ""1"")","c(""oatmeal"", ""buttermilk"", ""eggs"", ""flour"", ""sugar"", ""baking soda"", ""salt"")",4.0,4.0,1053.3,22.5,7.2,442.6,4244.6,157.5,13.6,30.4,54.7,1.0,,"c(""Mix oats with buttermilk."", ""Add eggs and dry ingredients."", ""Fry on lightly greased griddle until edges are cooked and center bubbles."", ""Turn and brown."")"
1442,Pig in the Blankets,1664,Duane and Ginger Va,,PT0S,PT0S,1999-09-03T19:19:00Z,"I live in Holland, Michigan and these are just a few of the ""traditional""  recipes I've collected from people I know who probably brought them from ""the  old country."" Enjoy! (Serving size is two pigs, or approx. 15 servings per recipe.)",character(0),Breakfast,"c(""Pork"", ""Meat"", ""Kid Friendly"", ""Potluck"", ""< 15 Mins"", ""For Large Groups"")","c(""3"", ""1"", ""3"", ""1"", ""1"", ""3"")","c(""flour"", ""margarine"", ""baking powder"", ""salt"", ""milk"", ""sausage"")",4.5,4.0,501.5,39.0,11.8,54.9,1350.4,22.8,0.7,0.1,14.2,15.0,,"c(""Divide sausage, forming 30 to 36 \""Pigs\""."", ""(About half the length of a hot dog)  Do not roll in hands, form carefully with finger tips or fork."", ""Sift together  flour, baking powder and salt. Cut in margarine as for pie dough."", ""Mix in milk,  form into smooth ball."", ""Roll dough to 1/4 inch thickness, cut into strips about  3 1/2 inches wide. Wrap \""pig\"" loosely in dough, overlapping on the bottom."", ""Do  not pinch ends shut. Prick top of each \""pig\"" with a fork."", ""Place on ungreased  cookie sheets, bake 15 minutes at 400 degrees, then 15 minutes at 350 degrees  until brown."", 
""May be frozen up to 4 months."")"
1612,Hershey's Chewy Peanut Bars,148316,- Carla -,PT25M,PT0S,PT25M,1999-09-02T04:31:00Z,"I love baking, though I'm not a baker. This recipe was adopted by me February 2005. It's from Hershey's Kitchens - how could it not be delicious?","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/12/picQ3lo8i.jpg""",Dessert,"c(""Lunch/Snacks"", ""Fruit"", ""Nuts"", ""Brunch"", ""< 30 Mins"", ""Oven"")","c(""1 1/4"", ""2/3"", ""1/3"", ""1/4"", ""1"", ""1/4"", ""1/2"", ""2"", ""10"", ""1"", ""1"")","c(""all-purpose flour"", ""granulated sugar"", ""light brown sugar"", ""baking powder"", ""salt"", ""butter"", ""margarine"", ""eggs"", ""sweetened condensed milk"", ""coconut flakes"")",4.5,2.0,230.2,10.4,6.0,31.4,140.5,29.9,1.3,22.6,5.0,,24 bars,"c(""Heat oven to 350°F and grease 13x9 baking pan."", ""In a large bowl stir together the flour, granulated sugar, cocoa, brown sugar, baking powder and salt."", ""Add butter; cut in with pastry blender or with hands until mixture is well blended, resembling coarse crumbs."", ""Add eggs;  mix well."", ""Spoon mixture into prepared pan, pressing firmly onto bottom of  pan."", ""Bake 8 to 10 minutes or until mixture is set. Remove from oven;  sprinkle peanut butter chips on top."", ""Drizzle sweetened condensed milk  evenly over chips; top with coconut. Return to oven; bake 20-25 minutes  or until lightly browned on top."", 
""Cool completely in pan on wire rack."", ""Cut into 24 bars."", ""Recipe may be reprinted courtesy of the  Hershey Kitchens."")"
1633,Mc Donald's Pancakes,1698,CeeDee,PT10M,PT10M,PT20M,1999-09-29T06:24:00Z,I haven't tried these yet....don't remember where the recipe came from.  CeeDee                          Mc Donald's Mc Pancakes,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/33/LzEQlatfRfCIw1RgK40c_mcdonalds%20pancakes%20SITE-3.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/33/TeHXRYYBRdu8ROuaLk8W_mcdonalds%20pancakes%20SITE-2.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/33/TImVGNyfQkCVWC1lFktu_mcdonalds%20pancakes%20SITE-4.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/33/E2LcNYEKSTieQwqqD5xa_mcdonalds%20pancakes%20SITE-1.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/33/pic0wa1Rh.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/33/picRPde89.jpg"")",Breakfast,"c(""< 30 Mins"", ""Easy"")","c(""2/3"", ""1"", ""1"", ""1"", ""1 1/2"")","c(""egg"", ""sugar"", ""biscuit mix"")",4.5,18.0,225.6,9.6,2.2,38.0,405.8,30.2,0.8,10.0,4.3,5.0,8-10 pancakes,"c(""Put all ingredients into a blender."", ""Blend on high speed a few seconds until  smooth."", ""Let stand 10 minutes before using 1/4 cup batter for each pancake on  hot, oiled griddle, browning each side. Makes 8 to 10 pancakes."")"
1771,Chicken Fritada,56112,Jellyqueen,PT30M,PT10M,PT40M,1999-10-05T00:16:00Z,Make and share this Chicken Fritada recipe from Food.com.,character(0),Breakfast,"c(""Whole Chicken"", ""Chicken"", ""Poultry"", ""Meat"", ""European"", ""< 60 Mins"")","c(""3"", ""2"", ""5"", ""1"", ""2"", ""1"", ""1/2"", ""1"", ""1"", ""1"", ""1"")","c(""chicken"", ""garlic"", ""onion"", ""tomatoes"", ""salt"", ""pepper"", ""water"", ""new potato"", ""green pepper"")",,,615.0,39.0,10.4,170.1,556.7,19.6,3.3,3.8,44.8,6.0,,"c(""Heat oil and fry garlic and onion."", ""Add chicken and fry until brown."", ""Add  tomatoes, salt, pepper and water."", ""Simmer for 20 minutes."", ""Add potatoes and simmer  for 10 minutes, then add red and green peppers and finish cooking."")"
1809,Zucchini Quiche,1621,Quick n Easy Recipes,PT35M,PT30M,PT1H5M,1999-10-05T12:06:00Z,Make and share this Zucchini Quiche recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/18/09/picmL6iSA.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/18/09/picgh2UnA.jpg"")",Savory Pies,"c(""Breakfast"", ""Vegetable"", ""European"", ""Oven"", ""< 4 Hours"")","c(""1 1/2"", ""1"", ""1/2"", ""1/4"", ""4"", ""1/2"", ""1"", ""1/4"", NA)","c(""zucchini"", ""onion"", ""sharp cheddar cheese"", ""swiss cheese"", ""eggs"", ""half-and-half"", ""flour"", ""salt"", ""black pepper"")",4.5,39.0,247.4,17.8,10.5,141.5,325.4,6.6,1.1,3.2,15.8,8.0,,"c(""Saute onion in butter until golden."", ""Mix cheese with zucchini and onion."", ""Add the remaining ingredients, Mix well."", ""Pour into a 9-inch greased pie plate. (No crust  needed!)"", ""Bake at 350 degrees for about 30-35 minutes or until center is set."", ""Serve with a salad for a light meal."")"
2122,English Cream Scones,1796,Frank Butcher,,PT0S,PT0S,1999-10-13T05:16:00Z,Make and share this English Cream Scones recipe from Food.com.,character(0),Scones,"c(""Quick Breads"", ""Breads"", ""Breakfast"", ""European"", ""High In..."", ""< 15 Mins"", ""Oven"")","c(""2"", ""2"", ""1"", ""1/2"", ""1/4"", ""2"", ""1/2"")","c(""flour"", ""sugar"", ""baking powder"", ""salt"", ""shortening"", ""eggs"", ""milk"")",4.0,2.0,211.5,8.5,2.4,55.0,307.1,28.2,0.8,3.3,5.3,,8 scones,"c(""Preheat oven to 450 degrees F."", ""Combine dry ingredients."", ""Cut in shortening with two knives or a pastry blender until mixture has the consistency of coarse cornmeal."", ""Set aside. Reserve a little of the egg whites (to brush over tops of scones) and beat eggs until light. Stir in milk."", ""Make a well in the dry ingredients and add liquid all at once, stirring with a fork vigorously until dough comes freely from the sides of the bowl."", ""Turn dough out onto a lightly floured surface and pat dough out to 3/4-inch thickness."", 
""Cut into 8 triangles or squares or form into \""biscuits\""."", ""Brush tops with egg whites and sprinkle generously with sugar."", ""place on an ungreased baking sheet. Bake for 12 to 15 minutes or until tops are golden."", ""Variations: Raisin Scones Add to dry ingredients 1/2 cup seedless raisins, currants, Craisins or other fruits (fresh blueberries or raspberries, apple chunks etc). Cheese Scones Reduce sugar to 1 tsp Add 1 cup of shredded sharp cheese to dry ingredients."", ""Do Not sprinkle with sugar before baking.""
)"
2266,Philadelphia Scrapple,1534,Tonkcats,,PT0S,PT0S,1999-10-17T17:21:00Z,Make and share this Philadelphia Scrapple recipe from Food.com.,character(0),Breakfast,"c(""Pork"", ""Meat"", ""< 15 Mins"")","c(""2"", ""1 1/2"", ""1/8"", ""1/8"", ""1/2"", ""2"", ""2"")","c(""salt"", ""sage"", ""marjoram"", ""black pepper"", ""cornmeal"", ""whole wheat flour"")",,,850.0,6.7,1.0,0.0,1793.1,181.3,23.7,1.3,26.4,,2 loaves,"c(""Place pork in large saucepan with 4 quarts water; bring to a boil, then reduce heat and cook until pork is tender, about 15 minutes."", ""Drain, reserving 3-quarts cooking liquid."", ""Grind meat fine; bring reserved liquid to a boil."", ""Add sage, marjoram and black pepper."", ""Gradually stir cornmeal and then flour into the boiling broth."", ""Add meat, then reduce heat to low; cook for 30 minutes, stirring frequently."", ""Pour into 2 loaf pans; chill until firm."", ""To serve, slice and fry until brown.""
)"
2328,Brunch Eggs,1533,Dancer,,PT0S,PT0S,1999-10-19T06:56:00Z,Make and share this Brunch Eggs recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/picTKFwIL.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/pic6n7qdX.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/picg3OBBT.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/picuBbboG.jpg"")",Breakfast,"c(""Brunch"", ""< 15 Mins"", ""Oven"")","c(""6"", ""1"", ""1/2"", ""1/2"", ""1/2"", ""1"", ""6"", ""3"")","c(""bacon"", ""dry mustard"", ""onion"", ""milk"", ""cheddar cheese"", ""eggs"", ""English muffins"")",5.0,10.0,383.1,25.7,10.4,253.6,840.2,19.4,1.2,2.4,18.2,6.0,,"c(""Fry bacon; drain off fat, except for 1 tablespoon."", ""Saute onion."", ""Stir in soup, milk and mustard."", ""Heat until warm."", ""Stir in cheese until it melts."", ""Pour sauce into greased 9x13-inch pan."", ""Break eggs on top of sauce. Crumble and sprinkle on bacon."", ""Bake 20 minutes at 350  or until eggs are set. Spoon 1 egg and sauce on a toasted muffin half."")"
2438,Breakfast Souffle,1533,Dancer,PT1H,PT0S,PT1H,1999-10-22T06:00:00Z,Make and share this Breakfast Souffle recipe from Food.com.,character(0),Breakfast,"c(""< 60 Mins"", ""Oven"")","c(""1 1/2"", ""9"", ""3"", ""1 1/2"", ""1"", ""1 1/2"", ""2"", ""3"", ""1/2"")","c(""sausage"", ""ham"", ""eggs"", ""milk"", ""dry mustard"", ""salt"", ""cheese"", ""hash browns"", ""flour"", ""green pepper"")",5.0,3.0,1067.7,70.7,22.7,418.2,2378.1,68.5,5.3,3.2,37.9,,1 souffle,"c(""Put hash browns (slightly thawed), flour and green pepper in greased 9-x13-inch pan."", ""Brown meat and add rest of ingredients."", ""Pour in pan."", ""refrigerate overnight. Bake at 350 for 1 hour."")"
